Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,-9999
527,Alexis Sánchez,cl CHI,FW,fr Marseille,33-299,1988,2.6,2,10,4,40.0,3.78,1.51,0.20,0.50,14.2,1,0,0,2.2,2.2,0.22,-0.2,-0.2,Matches,2c0f8e9e
528,Davinson Sánchez,co COL,DF,eng Tottenham,26-124,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,da7b447d
529,Cisse Sandra,be BEL,FW,be Club Brugge,18-302,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2f33776f
530,Alex Sandro,br BRA,DF,it Juventus,31-261,1991,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,0d82903c
531,James Sands,us USA,DF,sct Rangers,22-100,2000,1.6,0,1,0,0.0,0.62,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,dccd127f
532,Leroy Sané,de GER,FWMF,de Bayern Munich,26-276,1996,3.2,4,9,4,44.4,2.81,1.25,0.44,1.00,17.7,1,0,0,1.4,1.4,0.16,+2.6,+2.6,Matches,2b114be3
533,Nuno Santos,pt POR,DFFW,pt Sporting CP,27-243,1995,2.3,1,2,1,50.0,0.88,0.44,0.50,1.00,17.3,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches,a6ee4f55
534,Zaidu Sanusi,ng NGA,DF,pt Porto,25-123,1997,3.1,1,2,1,50.0,0.64,0.32,0.50,1.00,15.7,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches,24051310
535,Pablo Sarabia,es ESP,MF,fr Paris S-G,30-156,1992,0.9,0,2,1,50.0,2.17,1.08,0.00,0.00,19.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,9744ff80
536,Stefan Savić,me MNE,DF,es Atlético Madrid,31-279,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,f6ac68c1
537,Patrik Schick,cz CZE,FW,de Leverkusen,26-263,1996,4.0,0,13,2,15.4,3.27,0.50,0.00,0.00,13.5,0,0,1,2.3,1.5,0.12,-2.3,-1.5,Matches,5d4f7d61
538,Xaver Schlager,at AUT,MF,de RB Leipzig,25-016,1997,3.8,0,2,0,0.0,0.53,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,8f056768
539,Nico Schlotterbeck,de GER,DF,de Dortmund,22-317,1999,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,34e12499
540,Abdoulaye Seck,sn SEN,DF,il Maccabi Haifa,30-132,1992,2.4,0,1,0,0.0,0.41,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,f07a0fe5
541,Nicolas Seiwald,at AUT,MF,at RB Salzburg,21-163,2001,4.0,1,6,3,50.0,1.50,0.75,0.17,0.33,21.9,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches,28c6e925
542,Benjamin Šeško,si SVN,FW,at RB Salzburg,19-136,2003,3.0,0,10,3,30.0,3.33,1.00,0.00,0.00,17.0,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches,3260690c
543,Ryan Sessegnon,eng ENG,DF,eng Tottenham,22-149,2000,1.2,0,1,1,100.0,0.82,0.82,0.00,0.00,9.1,0,0,0,0.4,0.4,0.42,-0.4,-0.4,Matches,6aa3e78b
544,Maryan Shved,ua UKR,MFFW,ua Shakhtar,25-090,1997,2.1,2,7,3,42.9,3.37,1.44,0.29,0.67,25.1,0,0,0,0.5,0.5,0.07,+1.5,+1.5,Matches,fcea4f04
545,Danylo Sikan,ua UKR,FW,ua Shakhtar,21-181,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,03998238
546,André Silva,pt POR,FW,de RB Leipzig,26-342,1995,2.9,2,11,4,36.4,3.74,1.36,0.18,0.50,13.6,0,0,0,1.6,1.6,0.15,+0.4,+0.4,Matches,3effaa34
547,António Silva,pt POR,DF,pt Benfica,18-349,2003,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,12.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches,8f0435c7
548,Bernardo Silva,pt POR,MF,eng Manchester City,28-065,1994,2.2,0,3,0,0.0,1.34,0.00,0.00,,12.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches,3eb22ec9
549,Rafa Silva,pt POR,FWMF,pt Benfica,29-150,1993,3.7,1,12,5,41.7,3.28,1.37,0.08,0.20,14.2,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches,70cf63ca
550,Thiago Silva,br BRA,DF,eng Chelsea,38-022,1984,3.0,0,4,2,50.0,1.33,0.67,0.00,0.00,10.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,86e7deaf
551,Mohamed Simakan,fr FRA,DF,de RB Leipzig,22-164,2000,3.7,1,2,1,50.0,0.55,0.27,0.50,1.00,12.1,0,0,0,0.6,0.6,0.28,+0.4,+0.4,Matches,fcb27134
552,Giovanni Simeone,ar ARG,FW,it Napoli,27-101,1995,1.7,2,7,4,57.1,4.12,2.35,0.29,0.50,11.9,0,0,0,1.6,1.6,0.23,+0.4,+0.4,Matches,343c0d52
553,Roko Simic,hr CRO,FW,at RB Salzburg,19-034,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a086ae11
554,Oliver Skipp,eng ENG,MF,eng Tottenham,22-028,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6250083a
555,Andreas Skov Olsen,dk DEN,MFFW,be Club Brugge,22-289,1999,2.2,1,3,2,66.7,1.34,0.90,0.33,0.50,15.9,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches,c50cee19
556,Milan Škriniar,sk SVK,DF,it Inter,27-245,1995,3.8,0,1,0,0.0,0.26,0.00,0.00,,5.0,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches,30f5ffa9
557,Hrvoje Smolčić,hr CRO,DF,de Eint Frankfurt,22-058,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c967f6b8
558,Eduard Sobol,ua UKR,DFFW,be Club Brugge,27-177,1995,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2ccd89a3
559,Carlos Soler,es ESP,MF,fr Paris S-G,25-285,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,fed17f5a
560,Oumar Solet,fr FRA,DF,at RB Salzburg,22-249,2000,2.5,0,2,0,0.0,0.81,0.00,0.00,,43.1,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches,0670ee51
561,Christian Sørensen,dk DEN,FWMF,dk FC Copenhagen,30-069,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c8829a58
562,Matìas Soulé,ar ARG,MF,it Juventus,19-182,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c13ddd3e
563,Djibril Sow,ch SUI,MF,de Eint Frankfurt,25-250,1997,4.0,0,3,0,0.0,0.75,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,4c6facae
564,Kamal Sowah,gh GHA,FW,be Club Brugge,22-278,2000,3.9,2,9,4,44.4,2.32,1.03,0.22,0.50,15.6,0,0,0,1.8,1.8,0.20,+0.2,+0.2,Matches,74b7375f
565,Dario Špikić,hr CRO,MFDF,hr Dinamo Zagreb,23-206,1999,1.5,0,3,1,33.3,2.06,0.69,0.00,0.00,19.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,688fcea2
566,Jorne Spileers,be BEL,DF,be Club Brugge,17-266,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2d65a822
567,Jerry St. Juste,nl NED,DF,pt Sporting CP,25-360,1996,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,90339309
568,Marko Stamenic,nz NZL,MF,dk FC Copenhagen,20-237,2002,3.0,0,2,0,0.0,0.67,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,690d1049
569,Jindřich Staněk,cz CZE,GK,cz Viktoria Plzeň,26-170,1996,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,eca17cf2
570,Josip Stanišić,hr CRO,DF,de Bayern Munich,22-195,2000,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7ed08d5c
571,Taras Stepanenko,ua UKR,MF,ua Shakhtar,33-067,1989,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ee3519f5
572,Raheem Sterling,eng ENG,FWMF,eng Chelsea,27-310,1994,3.2,1,3,1,33.3,0.93,0.31,0.33,1.00,14.5,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches,b400bde0
573,John Stones,eng ENG,DF,eng Manchester City,28-139,1994,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,23.7,0,0,0,0.0,0.0,0.03,+1.0,+1.0,Matches,5eecec3d
574,Luka Sučić,hr CRO,MF,at RB Salzburg,20-036,2002,2.8,0,9,3,33.3,3.27,1.09,0.00,0.00,22.6,2,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,1e1378e1
575,Heorhii Sudakov,ua UKR,MF,ua Shakhtar,20-043,2002,3.7,0,2,0,0.0,0.54,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,a793f5a8
576,Niklas Süle,de GER,DF,de Dortmund,27-041,1995,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,e33c06cf
577,Daniel Sundgren,se SWE,DF,il Maccabi Haifa,31-326,1990,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,21.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,141b0bd2
578,Suso,es ESP,FWMF,es Sevilla,28-329,1993,1.5,0,3,1,33.3,1.96,0.65,0.00,0.00,23.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,4e219ad2
579,Josip Šutalo,hr CRO,DF,hr Dinamo Zagreb,22-228,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,33a6a650
580,Jan Sýkora,cz CZE,MFFW,cz Viktoria Plzeň,28-289,1993,1.6,1,3,1,33.3,1.82,0.61,0.33,1.00,13.0,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches,d820a7c8
581,Abakar Sylla,ci CIV,DF,be Club Brugge,19-293,2002,3.7,1,1,1,100.0,0.27,0.27,1.00,1.00,5.8,0,0,0,0.1,0.1,0.09,+0.9,+0.9,Matches,29c91632
582,Wojciech Szczęsny,pl POL,GK,it Juventus,32-179,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,01b8a2b2
583,Dominik Szoboszlai,hu HUN,FW,de RB Leipzig,21-354,2000,3.7,0,10,0,0.0,2.68,0.00,0.00,,21.2,2,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches,934e1968
584,Dušan Tadić,rs SRB,FW,nl Ajax,33-328,1988,2.8,0,2,1,50.0,0.71,0.36,0.00,0.00,19.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,2475dcc6
585,Jonathan Tah,de GER,DF,de Leverkusen,26-245,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,bd142efb
586,Japhet Tanganga,eng ENG,DF,eng Tottenham,23-197,1999,0.2,0,1,0,0.0,5.00,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,e9971f2d
587,Edmond Tapsoba,bf BFA,DF,de Leverkusen,23-254,1999,2.2,0,1,0,0.0,0.45,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,a73c8f95
588,Mehdi Taremi,ir IRN,FW,pt Porto,30-088,1992,2.9,2,5,0,0.0,1.74,0.00,0.00,,18.8,0,2,2,1.8,0.3,0.06,+0.2,-0.3,Matches,4c2a5d34
589,Ciprian Tătărușanu,ro ROU,GK,it Milan,36-247,1986,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,b056e3da
590,Nuno Tavares,pt POR,DF,fr Marseille,22-261,2000,4.0,0,7,1,14.3,1.75,0.25,0.00,0.00,27.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,a65c844b
591,James Tavernier,eng ENG,DF,sct Rangers,30-348,1991,3.4,0,3,1,33.3,0.88,0.29,0.00,0.00,16.9,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,be765073
592,Greg Taylor,sct SCO,DF,sct Celtic,24-343,1997,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,13.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches,30d75bfb
593,Kenneth Taylor,nl NED,MF,nl Ajax,20-151,2002,3.4,0,5,2,40.0,1.49,0.59,0.00,0.00,16.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,ad9b2747
594,Lucas Taylor,br BRA,DF,ua Shakhtar,27-187,1995,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d0a39bdf
595,Mavis Tchibota,cg CGO,FWMF,il Maccabi Haifa,26-160,1996,0.7,0,2,0,0.0,2.77,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,f4d8ce5a
596,Aurélien Tchouaméni,fr FRA,MF,es Real Madrid,22-260,2000,3.2,0,6,1,16.7,1.86,0.31,0.00,0.00,15.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,4f255115
597,Mathys Tel,fr FRA,FW,de Bayern Munich,17-170,2005,1.2,0,5,1,20.0,4.21,0.84,0.00,0.00,20.9,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches,829aa60c
598,Alex Telles,br BRA,DFFW,es Sevilla,29-303,1992,2.8,0,4,0,0.0,1.41,0.00,0.00,,17.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,e73c9bb2
599,Marc-André ter Stegen,de GER,GK,es Barcelona,30-167,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6f51e382
600,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,32-351,1989,0.8,0,1,0,0.0,1.20,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches,6b994195
601,Mohamed Tijani,bj BEN,DF,cz Viktoria Plzeň,25-096,1997,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,b7c19c48
602,Malik Tillman,us USA,MFFW,sct Rangers,20-139,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a5420709
603,Jurrien Timber,nl NED,DF,nl Ajax,21-119,2001,3.9,0,1,0,0.0,0.26,0.00,0.00,,6.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,41034650
604,Fikayo Tomori,eng ENG,DF,it Milan,24-299,1997,3.2,0,2,0,0.0,0.63,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,7edfbb8a
605,Sandro Tonali,it ITA,MF,it Milan,22-159,2000,3.7,0,2,0,0.0,0.54,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,0db169ae
606,Pablo Torre,es ESP,MF,es Barcelona,19-194,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,04e531b6
607,Ferrán Torres,es ESP,FWMF,es Barcelona,22-227,2000,0.7,1,3,1,33.3,4.15,1.38,0.33,1.00,10.3,0,0,0,0.4,0.4,0.12,+0.6,+0.6,Matches,9e1035f8
608,Kevin Trapp,de GER,GK,de Eint Frankfurt,32-098,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ce17b5eb
609,Francisco Trincão,pt POR,MFFW,pt Sporting CP,22-289,1999,3.2,2,8,4,50.0,2.50,1.25,0.25,0.50,18.1,1,0,0,0.6,0.6,0.08,+1.4,+1.4,Matches,77e39b04
610,Anatolii Trubin,ua UKR,GK,ua Shakhtar,21-074,2001,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,41f0b196
611,Kostas Tsimikas,gr GRE,DF,eng Liverpool,26-155,1996,2.7,0,3,0,0.0,1.09,0.00,0.00,,19.5,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,f315ca93
612,David Turnbull,sct SCO,MF,sct Celtic,23-096,1999,0.7,0,2,0,0.0,2.69,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,aa34ed38
613,Tuta,br BRA,DF,de Eint Frankfurt,23-102,1999,3.7,0,1,0,0.0,0.27,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,35d64857
614,Marián Tvrdoň,sk SVK,GK,cz Viktoria Plzeň,28-057,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d3dc62d1
615,Manuel Ugarte Ribeiro,uy URU,MF,pt Sporting CP,21-186,2001,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c9817014
616,Andreas Ulmer,at AUT,DF,at RB Salzburg,36-349,1985,3.9,0,3,0,0.0,0.78,0.00,0.00,,20.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,1a799243
617,Sven Ulreich,de GER,GK,de Bayern Munich,34-072,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7d3e7da6
618,Cengiz Ünder,tr TUR,MF,fr Marseille,25-092,1997,1.4,0,4,0,0.0,2.90,0.00,0.00,,18.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,1880614f
619,Dayot Upamecano,fr FRA,DF,de Bayern Munich,23-352,1998,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d248cd8f
620,Mateus Uribe,co COL,MF,pt Porto,31-207,1991,3.8,1,4,1,25.0,1.04,0.26,0.00,0.00,28.9,0,1,1,1.0,0.2,0.04,0.0,-0.2,Matches,b997c3de
621,Enrique Valiente,es ESP,DF,es Sevilla,20-174,2002,2.0,0,1,0,0.0,0.50,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches,0a69de7b
622,Federico Valverde,uy URU,FWMF,es Real Madrid,24-084,1998,3.7,1,11,5,45.5,2.94,1.34,0.09,0.20,24.4,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches,0959c2a2
623,Virgil van Dijk,nl NED,DF,eng Liverpool,31-098,1991,4.0,0,8,4,50.0,2.00,1.00,0.00,0.00,9.3,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches,e06683ca
624,Hans Vanaken,be BEL,MF,be Club Brugge,30-051,1992,4.0,0,1,0,0.0,0.25,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches,392a7aea
625,Denis Vavro,sk SVK,DF,dk FC Copenhagen,26-187,1996,3.0,0,1,1,100.0,0.33,0.33,0.00,0.00,21.0,1,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,08990838
626,Lucas Vázquez,es ESP,DF,es Real Madrid,31-105,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,fd51b456
627,Jordan Veretout,fr FRA,MF,fr Marseille,29-227,1993,3.6,0,2,1,50.0,0.56,0.28,0.00,0.00,26.9,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches,4a56052c
628,Gabriel Veron,br BRA,FWMF,pt Porto,20-041,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,6bc49da7
629,Marco Verratti,it ITA,MF,fr Paris S-G,29-343,1992,4.0,0,2,0,0.0,0.51,0.00,0.00,,24.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,1467af0d
630,Vitinha,pt POR,MF,fr Paris S-G,22-243,2000,3.6,0,3,1,33.3,0.84,0.28,0.00,0.00,25.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,3b029691
631,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,28-171,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,03df04ff
632,Dušan Vlahović,rs SRB,FW,it Juventus,22-259,2000,3.8,1,12,6,50.0,3.16,1.58,0.08,0.17,13.0,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches,79443529
633,Adam Vlkanova,cz CZE,MF,cz Viktoria Plzeň,28-040,1994,3.2,1,5,2,40.0,1.58,0.63,0.20,0.50,21.8,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches,aed44b64
634,Stefan de Vrij,nl NED,DF,it Inter,30-251,1992,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,d0d8dd44
635,Paul Wanner,de GER,DF,de Bayern Munich,16-295,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,cb64672e
636,Stephen Welsh,sct SCO,DF,sct Celtic,22-268,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,a8b8af8d
637,Wendell,br BRA,DF,pt Porto,29-086,1993,0.9,0,1,0,0.0,1.17,0.00,0.00,,25.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,f9acca3a
638,Timo Werner,de GER,FW,de RB Leipzig,26-222,1996,3.4,1,5,2,40.0,1.46,0.58,0.20,0.50,15.1,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches,49fe9070
639,Josh Wilson-Esbrand,eng ENG,DF,eng Manchester City,19-292,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c19a2df1
640,Axel Witsel,be BEL,DFMF,es Atlético Madrid,33-275,1989,3.1,0,1,0,0.0,0.32,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,5dfc6ad5
641,Maximilian Wöber,at AUT,DF,at RB Salzburg,24-252,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,4b803b3c
642,Marius Wolf,de GER,FW,de Dortmund,27-140,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,fa661778
643,Scott Wright,sct SCO,FW,sct Rangers,25-067,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e9b0ccaf
644,Roman Yaremchuk,ua UKR,FWMF,be Club Brugge,26-321,1995,0.5,0,2,1,50.0,3.83,1.91,0.00,0.00,14.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,cb641b9d
645,Andre-Frank Zambo Anguissa,cm CMR,MF,it Napoli,26-332,1995,3.5,1,4,1,25.0,1.13,0.28,0.25,1.00,14.8,0,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches,6bb2c084
646,Alessandro Zanoli,it ITA,DF,it Napoli,22-011,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3b12b11f
647,Zeca,gr GRE,MF,dk FC Copenhagen,34-044,1988,1.8,0,2,0,0.0,1.12,0.00,0.00,,30.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,f15b778f
648,Alessio Zerbin,it ITA,FW,it Napoli,23-225,1999,0.5,0,2,2,100.0,3.75,3.75,0.00,0.00,23.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,d19ef4ef
649,Piotr Zieliński,pl POL,MF,it Napoli,28-147,1994,3.2,3,8,5,62.5,2.51,1.57,0.25,0.40,18.1,0,1,2,3.1,1.6,0.23,-0.1,+0.4,Matches,a5296e55
650,Hakim Ziyech,ma MAR,DF,eng Chelsea,29-209,1993,0.6,0,8,4,50.0,13.09,6.55,0.00,0.00,20.5,2,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches,6622454d
651,Oleksandr Zubkov,ua UKR,FWMF,ua Shakhtar,26-072,1996,3.1,2,7,3,42.9,2.29,0.98,0.29,0.67,17.6,0,0,0,0.4,0.4,0.06,+1.6,+1.6,Matches,adfbe1f5
